TASK_CODE,ACTIVITY_CODE,DESCRIPTION
PA640,A104,Drafting response to USPTO Office Action for utility patent application
PA640,A105,Drafting patent claims in preparation for new filing
PA640,A107,Drafting patent claims in preparation for new filing
PA640,A107,Coordinating foreign filing instructions with foreign counsel
PA640,A105,Preparing certified copy request for priority documents
PA640,A103,Drafting patent claims in preparation for new filing
PA640,A104,Reviewing examiner interview summary and preparing client update
PA640,A104,Conducting prior art search and preparing summary memo
PA640,A104,Reviewing examiner interview summary and preparing client update
PA640,A105,Responding to restriction requirement and revising claim set
PA640,A106,Preparing certified copy request for priority documents
PA640,A103,Preparing and filing IDS in response to examiner citation
PA640,A101,Responding to restriction requirement and revising claim set
PA640,A107,Preparing certified copy request for priority documents
PA650,A105,Conducting prior art search and preparing summary memo
PA650,A103,Conducting prior art search and preparing summary memo
PA650,A101,Analyzing PCT search results and recommending filing strategy
PA650,A101,Analyzing PCT search results and recommending filing strategy
PA650,A106,Coordinating foreign filing instructions with foreign counsel
PA650,A107,Drafting patent claims in preparation for new filing
PA650,A103,Drafting response to USPTO Office Action for utility patent application
PA650,A101,Drafting response to USPTO Office Action for utility patent application
PA650,A103,Drafting patent claims in preparation for new filing
PA650,A105,Conducting prior art search and preparing summary memo
PA650,A107,Drafting response to USPTO Office Action for utility patent application
PA650,A101,Drafting preliminary amendment for continuation application
PA650,A107,Responding to restriction requirement and revising claim set
PA650,A107,Responding to restriction requirement and revising claim set
PA650,A104,Responding to restriction requirement and revising claim set
PA650,A101,Coordinating foreign filing instructions with foreign counsel
PA650,A105,Preparing certified copy request for priority documents
PA650,A101,Responding to restriction requirement and revising claim set
PA650,A104,Conducting prior art search and preparing summary memo
PA650,A106,Reviewing examiner interview summary and preparing client update
PA650,A105,Reviewing examiner interview summary and preparing client update
PA650,A103,Drafting response to USPTO Office Action for utility patent application
PA650,A104,Conducting prior art search and preparing summary memo
PA650,A105,Coordinating foreign filing instructions with foreign counsel
PA650,A105,Drafting response to USPTO Office Action for utility patent application
PA650,A102,Drafting patent claims in preparation for new filing
PA650,A106,Drafting response to USPTO Office Action for utility patent application
PA650,A102,Drafting preliminary amendment for continuation application
PA650,A104,Drafting preliminary amendment for continuation application
PA650,A103,Preparing and filing IDS in response to examiner citation
PA650,A101,Drafting patent claims in preparation for new filing
PA650,A107,Reviewing examiner interview summary and preparing client update
PA650,A107,Analyzing PCT search results and recommending filing strategy
PA650,A101,Reviewing examiner interview summary and preparing client update
PA650,A101,Preparing and filing IDS in response to examiner citation
PA650,A101,Conducting prior art search and preparing summary memo
PA650,A106,Preparing certified copy request for priority documents
PA650,A107,Drafting preliminary amendment for continuation application
PA650,A103,Drafting response to USPTO Office Action for utility patent application
PA650,A103,Reviewing examiner interview summary and preparing client update
PA650,A102,Conducting prior art search and preparing summary memo
PA650,A104,Drafting patent claims in preparation for new filing
PA650,A105,Preparing certified copy request for priority documents
PA650,A105,Responding to restriction requirement and revising claim set
PA650,A105,Preparing and filing IDS in response to examiner citation
PA650,A107,Analyzing PCT search results and recommending filing strategy
PA650,A107,Analyzing PCT search results and recommending filing strategy
PA650,A105,Preparing certified copy request for priority documents
PA650,A107,Conducting prior art search and preparing summary memo
PA650,A104,Conducting prior art search and preparing summary memo
PA650,A102,Drafting patent claims in preparation for new filing
PA650,A106,Drafting response to USPTO Office Action for utility patent application
PA650,A104,Preparing and filing IDS in response to examiner citation
PA650,A107,Drafting preliminary amendment for continuation application
PA650,A106,Coordinating foreign filing instructions with foreign counsel
PA650,A107,Coordinating foreign filing instructions with foreign counsel
PA650,A101,Conducting prior art search and preparing summary memo
PA650,A103,Analyzing PCT search results and recommending filing strategy
PA650,A104,Conducting prior art search and preparing summary memo
PA650,A106,Drafting response to USPTO Office Action for utility patent application
PA650,A105,Conducting prior art search and preparing summary memo
PA650,A105,Analyzing PCT search results and recommending filing strategy
PA650,A107,Preparing and filing IDS in response to examiner citation
PA650,A107,Responding to restriction requirement and revising claim set
PA650,A105,Coordinating foreign filing instructions with foreign counsel
PA650,A107,Drafting response to USPTO Office Action for utility patent application
PA650,A103,Preparing and filing IDS in response to examiner citation
PA650,A106,Preparing certified copy request for priority documents
PA650,A103,Drafting response to USPTO Office Action for utility patent application
PA650,A103,Drafting response to USPTO Office Action for utility patent application
PA650,A104,Coordinating foreign filing instructions with foreign counsel
PA650,A107,Preparing and filing IDS in response to examiner citation
PA650,A103,Preparing certified copy request for priority documents
PA650,A104,Preparing certified copy request for priority documents
PA650,A101,Conducting prior art search and preparing summary memo
PA650,A105,Preparing certified copy request for priority documents
PA650,A101,Coordinating foreign filing instructions with foreign counsel
PA650,A101,Drafting response to USPTO Office Action for utility patent application
PA650,A103,Analyzing PCT search results and recommending filing strategy
PA650,A102,Preparing and filing IDS in response to examiner citation
PA650,A101,Preparing certified copy request for priority documents
PA650,A107,Preparing and filing IDS in response to examiner citation
PA650,A103,Coordinating foreign filing instructions with foreign counsel
PA650,A105,Drafting patent claims in preparation for new filing
PA650,A102,Reviewing examiner interview summary and preparing client update
PA650,A106,Conducting prior art search and preparing summary memo
PA650,A107,Reviewing examiner interview summary and preparing client update
PA650,A106,Conducting prior art search and preparing summary memo
PA650,A102,Reviewing examiner interview summary and preparing client update
PA650,A101,Coordinating foreign filing instructions with foreign counsel
PA650,A106,Responding to restriction requirement and revising claim set
PA650,A103,Drafting patent claims in preparation for new filing
PA650,A102,Analyzing PCT search results and recommending filing strategy
PA650,A102,Drafting response to USPTO Office Action for utility patent application
PA650,A102,Drafting patent claims in preparation for new filing
PA650,A103,Coordinating foreign filing instructions with foreign counsel
PA650,A101,Coordinating foreign filing instructions with foreign counsel
PA650,A102,Preparing and filing IDS in response to examiner citation
PA650,A104,Drafting patent claims in preparation for new filing
PA650,A104,Drafting patent claims in preparation for new filing
PA650,A104,Coordinating foreign filing instructions with foreign counsel
PA650,A101,Coordinating foreign filing instructions with foreign counsel
PA650,A106,Analyzing PCT search results and recommending filing strategy
PA650,A106,Reviewing examiner interview summary and preparing client update
PA650,A106,Coordinating foreign filing instructions with foreign counsel
PA650,A106,Drafting response to USPTO Office Action for utility patent application
PA650,A105,Analyzing PCT search results and recommending filing strategy
PA650,A106,Drafting response to USPTO Office Action for utility patent application
PA650,A102,Coordinating foreign filing instructions with foreign counsel
PA650,A107,Drafting preliminary amendment for continuation application
PA650,A103,Drafting patent claims in preparation for new filing
PA650,A105,Drafting patent claims in preparation for new filing
PA650,A105,Drafting preliminary amendment for continuation application
PA650,A104,Drafting preliminary amendment for continuation application
PA650,A102,Drafting preliminary amendment for continuation application
PA650,A103,Preparing certified copy request for priority documents
PA650,A104,Drafting patent claims in preparation for new filing
PA650,A106,Preparing and filing IDS in response to examiner citation
PA650,A103,Conducting prior art search and preparing summary memo
PA650,A106,Analyzing PCT search results and recommending filing strategy
PA650,A101,Drafting patent claims in preparation for new filing
PA650,A106,Preparing and filing IDS in response to examiner citation
PA650,A102,Coordinating foreign filing instructions with foreign counsel
PA650,A107,Coordinating foreign filing instructions with foreign counsel
PA650,A101,Conducting prior art search and preparing summary memo
PA650,A104,Responding to restriction requirement and revising claim set
PA650,A101,Analyzing PCT search results and recommending filing strategy
PA650,A102,Responding to restriction requirement and revising claim set
PA650,A105,Reviewing examiner interview summary and preparing client update
PA650,A105,Preparing and filing IDS in response to examiner citation
PA650,A102,Drafting patent claims in preparation for new filing
PA650,A104,Drafting response to USPTO Office Action for utility patent application
PA650,A104,Drafting patent claims in preparation for new filing
PA650,A107,Analyzing PCT search results and recommending filing strategy
PA650,A102,Reviewing examiner interview summary and preparing client update
PA650,A106,Coordinating foreign filing instructions with foreign counsel
PA650,A106,Responding to restriction requirement and revising claim set
PA650,A106,Preparing certified copy request for priority documents
PA650,A102,Preparing and filing IDS in response to examiner citation
PA650,A106,Responding to restriction requirement and revising claim set
PA650,A104,Analyzing PCT search results and recommending filing strategy
PA650,A106,Reviewing examiner interview summary and preparing client update
PA650,A107,Preparing certified copy request for priority documents
PA650,A105,Preparing certified copy request for priority documents
PA650,A101,Drafting patent claims in preparation for new filing
PA650,A104,Drafting response to USPTO Office Action for utility patent application
PA650,A102,Preparing certified copy request for priority documents
PA650,A105,Analyzing PCT search results and recommending filing strategy
PA650,A103,Conducting prior art search and preparing summary memo
PA650,A103,Responding to restriction requirement and revising claim set
PA650,A101,Analyzing PCT search results and recommending filing strategy
PA650,A105,Coordinating foreign filing instructions with foreign counsel
PA650,A103,Preparing and filing IDS in response to examiner citation
PA650,A104,Responding to restriction requirement and revising claim set
PA650,A103,Preparing and filing IDS in response to examiner citation
PA650,A102,Drafting preliminary amendment for continuation application
PA650,A104,Analyzing PCT search results and recommending filing strategy
PA650,A106,Drafting patent claims in preparation for new filing
PA650,A101,Drafting response to USPTO Office Action for utility patent application
PA650,A105,Coordinating foreign filing instructions with foreign counsel
PA650,A107,Coordinating foreign filing instructions with foreign counsel
PA650,A106,Coordinating foreign filing instructions with foreign counsel
PA650,A103,Analyzing PCT search results and recommending filing strategy
PA650,A101,Preparing and filing IDS in response to examiner citation
PA650,A106,Drafting preliminary amendment for continuation application
PA650,A103,Drafting response to USPTO Office Action for utility patent application
PA650,A103,Preparing certified copy request for priority documents
PA650,A106,Preparing certified copy request for priority documents
PA650,A106,Analyzing PCT search results and recommending filing strategy
PA650,A105,Coordinating foreign filing instructions with foreign counsel
PA650,A105,Drafting patent claims in preparation for new filing
PA650,A103,Coordinating foreign filing instructions with foreign counsel
PA650,A102,Conducting prior art search and preparing summary memo
PA650,A102,Coordinating foreign filing instructions with foreign counsel
PA650,A107,Analyzing PCT search results and recommending filing strategy
PA650,A106,Responding to restriction requirement and revising claim set
PA650,A101,Drafting patent claims in preparation for new filing
PA650,A102,Drafting patent claims in preparation for new filing
PA650,A104,Reviewing examiner interview summary and preparing client update
PA650,A106,Responding to restriction requirement and revising claim set
PA650,A104,Responding to restriction requirement and revising claim set
PA650,A103,Drafting preliminary amendment for continuation application
PA650,A102,Responding to restriction requirement and revising claim set
PA650,A102,Reviewing examiner interview summary and preparing client update
PA650,A107,Coordinating foreign filing instructions with foreign counsel
PA650,A104,Responding to restriction requirement and revising claim set
PA650,A102,Preparing certified copy request for priority documents
PA699,A107,Drafting preliminary amendment for continuation application
PA699,A107,Reviewing examiner interview summary and preparing client update
PA699,A106,Responding to restriction requirement and revising claim set
PA699,A104,Drafting response to USPTO Office Action for utility patent application
PA699,A101,Preparing certified copy request for priority documents
PA699,A102,Drafting preliminary amendment for continuation application
PA699,A104,Analyzing PCT search results and recommending filing strategy
PA699,A103,Responding to restriction requirement and revising claim set
PA699,A107,Drafting patent claims in preparation for new filing
PA699,A101,Reviewing examiner interview summary and preparing client update
PA699,A103,Preparing and filing IDS in response to examiner citation
PA699,A106,Drafting preliminary amendment for continuation application
PA699,A103,Drafting response to USPTO Office Action for utility patent application
PA699,A101,Conducting prior art search and preparing summary memo
PA699,A105,Conducting prior art search and preparing summary memo
PA699,A102,Preparing and filing IDS in response to examiner citation
PA699,A106,Responding to restriction requirement and revising claim set
PA699,A101,Responding to restriction requirement and revising claim set
PA699,A103,Responding to restriction requirement and revising claim set
PA699,A102,Drafting patent claims in preparation for new filing
PA699,A106,Analyzing PCT search results and recommending filing strategy
PA699,A105,Reviewing examiner interview summary and preparing client update
PA699,A101,Responding to restriction requirement and revising claim set
PA699,A101,Preparing certified copy request for priority documents
PA699,A103,Drafting patent claims in preparation for new filing
PA699,A104,Reviewing examiner interview summary and preparing client update
PA699,A106,Conducting prior art search and preparing summary memo
PA699,A106,Preparing and filing IDS in response to examiner citation
PA699,A107,Analyzing PCT search results and recommending filing strategy
PA699,A105,Analyzing PCT search results and recommending filing strategy
PA699,A104,Drafting preliminary amendment for continuation application
PA699,A105,Coordinating foreign filing instructions with foreign counsel
PA699,A103,Coordinating foreign filing instructions with foreign counsel
PA699,A106,Drafting preliminary amendment for continuation application
PA699,A105,Drafting preliminary amendment for continuation application
PA699,A105,Drafting preliminary amendment for continuation application
PA699,A101,Drafting preliminary amendment for continuation application
PA699,A104,Drafting response to USPTO Office Action for utility patent application
PA699,A101,Conducting prior art search and preparing summary memo
PA699,A103,Drafting response to USPTO Office Action for utility patent application
PA699,A104,Drafting patent claims in preparation for new filing
PA699,A106,Drafting preliminary amendment for continuation application
PA699,A105,Drafting preliminary amendment for continuation application
PA699,A102,Preparing certified copy request for priority documents
PA699,A106,Coordinating foreign filing instructions with foreign counsel
PA699,A102,Coordinating foreign filing instructions with foreign counsel
PA699,A106,Drafting preliminary amendment for continuation application
PA699,A106,Coordinating foreign filing instructions with foreign counsel
PA699,A107,Drafting response to USPTO Office Action for utility patent application
PA699,A107,Preparing and filing IDS in response to examiner citation
PA699,A103,Reviewing examiner interview summary and preparing client update
PA699,A102,Drafting preliminary amendment for continuation application
PA699,A103,Drafting patent claims in preparation for new filing
PA699,A102,Coordinating foreign filing instructions with foreign counsel
PA699,A106,Drafting preliminary amendment for continuation application
PA699,A101,Analyzing PCT search results and recommending filing strategy
PA699,A106,Coordinating foreign filing instructions with foreign counsel
PA699,A101,Drafting patent claims in preparation for new filing
PA699,A107,Preparing certified copy request for priority documents
PA699,A103,Conducting prior art search and preparing summary memo
PA699,A105,Drafting patent claims in preparation for new filing
PA699,A103,Drafting response to USPTO Office Action for utility patent application
PA699,A102,Responding to restriction requirement and revising claim set
PA699,A103,Drafting patent claims in preparation for new filing
PA699,A104,Preparing certified copy request for priority documents
PA699,A104,Drafting patent claims in preparation for new filing
PA699,A101,Coordinating foreign filing instructions with foreign counsel
PA699,A107,Coordinating foreign filing instructions with foreign counsel
PA699,A103,Conducting prior art search and preparing summary memo
PA699,A106,Preparing certified copy request for priority documents
PA699,A101,Reviewing examiner interview summary and preparing client update
PA699,A102,Reviewing examiner interview summary and preparing client update
PA699,A107,Reviewing examiner interview summary and preparing client update
PA699,A101,Drafting patent claims in preparation for new filing
PA699,A105,Conducting prior art search and preparing summary memo
PA699,A107,Reviewing examiner interview summary and preparing client update
PA699,A105,Conducting prior art search and preparing summary memo
PA699,A102,Responding to restriction requirement and revising claim set
PA699,A106,Drafting response to USPTO Office Action for utility patent application
PA699,A104,Preparing and filing IDS in response to examiner citation
PA699,A104,Analyzing PCT search results and recommending filing strategy
PA699,A104,Responding to restriction requirement and revising claim set
PA699,A104,Reviewing examiner interview summary and preparing client update
PA699,A104,Preparing certified copy request for priority documents
PA699,A107,Reviewing examiner interview summary and preparing client update
PA699,A107,Drafting response to USPTO Office Action for utility patent application
PA699,A106,Conducting prior art search and preparing summary memo
PA699,A101,Responding to restriction requirement and revising claim set
PA699,A103,Coordinating foreign filing instructions with foreign counsel
PA699,A102,Coordinating foreign filing instructions with foreign counsel
PA699,A104,Responding to restriction requirement and revising claim set
PA699,A105,Drafting patent claims in preparation for new filing
PA699,A105,Preparing certified copy request for priority documents
PA699,A102,Coordinating foreign filing instructions with foreign counsel
PA699,A105,Preparing certified copy request for priority documents
PA699,A106,Responding to restriction requirement and revising claim set
PA699,A102,Responding to restriction requirement and revising claim set
PA699,A105,Preparing and filing IDS in response to examiner citation
PA699,A102,Drafting patent claims in preparation for new filing
PA699,A105,Preparing and filing IDS in response to examiner citation
PA699,A105,Drafting patent claims in preparation for new filing
PA699,A104,Preparing and filing IDS in response to examiner citation
PA699,A105,Preparing certified copy request for priority documents
PA699,A104,Reviewing examiner interview summary and preparing client update
PA699,A103,Preparing and filing IDS in response to examiner citation
PA699,A102,Responding to restriction requirement and revising claim set
PA699,A105,Reviewing examiner interview summary and preparing client update
PA699,A105,Preparing certified copy request for priority documents
PA699,A106,Drafting patent claims in preparation for new filing
PA699,A104,Preparing and filing IDS in response to examiner citation
PA699,A107,Preparing and filing IDS in response to examiner citation
PA699,A107,Preparing and filing IDS in response to examiner citation
PA699,A103,Drafting preliminary amendment for continuation application
PA699,A104,Drafting preliminary amendment for continuation application
PA699,A107,Conducting prior art search and preparing summary memo
PA699,A103,Drafting response to USPTO Office Action for utility patent application
PA699,A106,Preparing certified copy request for priority documents
PA699,A107,Preparing certified copy request for priority documents
PA699,A106,Preparing certified copy request for priority documents
PA699,A106,Preparing certified copy request for priority documents
PA699,A106,Conducting prior art search and preparing summary memo
PA699,A101,Preparing and filing IDS in response to examiner citation
PA699,A101,Drafting preliminary amendment for continuation application
PA699,A106,Responding to restriction requirement and revising claim set
PA699,A104,Drafting patent claims in preparation for new filing
PA699,A102,Preparing and filing IDS in response to examiner citation
PA699,A104,Drafting patent claims in preparation for new filing
PA699,A107,Conducting prior art search and preparing summary memo
PA699,A104,Drafting patent claims in preparation for new filing
PA699,A101,Preparing and filing IDS in response to examiner citation
PA699,A107,Preparing and filing IDS in response to examiner citation
PA699,A107,Coordinating foreign filing instructions with foreign counsel
PA699,A103,Conducting prior art search and preparing summary memo
PA699,A101,Drafting patent claims in preparation for new filing
PA699,A106,Preparing certified copy request for priority documents
PA699,A107,Responding to restriction requirement and revising claim set
PA699,A101,Drafting preliminary amendment for continuation application
PA699,A107,Drafting patent claims in preparation for new filing
PA699,A103,Conducting prior art search and preparing summary memo
PA699,A104,Preparing and filing IDS in response to examiner citation
PA699,A103,Drafting preliminary amendment for continuation application
PA699,A101,Preparing certified copy request for priority documents
PA699,A101,Drafting patent claims in preparation for new filing
PA699,A107,Coordinating foreign filing instructions with foreign counsel
PA699,A101,Preparing and filing IDS in response to examiner citation
PA699,A106,Coordinating foreign filing instructions with foreign counsel
PA699,A104,Drafting patent claims in preparation for new filing
PA699,A101,Preparing certified copy request for priority documents
PA699,A102,Preparing certified copy request for priority documents
PA699,A107,Preparing and filing IDS in response to examiner citation
PA699,A107,Preparing certified copy request for priority documents
PA699,A106,Preparing certified copy request for priority documents
PA699,A107,Coordinating foreign filing instructions with foreign counsel
PA699,A105,Drafting response to USPTO Office Action for utility patent application
PA699,A106,Preparing and filing IDS in response to examiner citation
PA699,A106,Preparing certified copy request for priority documents
PA699,A104,Preparing and filing IDS in response to examiner citation
PA699,A106,Reviewing examiner interview summary and preparing client update
PA699,A105,Drafting response to USPTO Office Action for utility patent application
PA699,A105,Responding to restriction requirement and revising claim set
PA699,A101,Preparing certified copy request for priority documents
PA699,A102,Drafting response to USPTO Office Action for utility patent application
PA699,A103,Preparing and filing IDS in response to examiner citation
PA699,A101,Conducting prior art search and preparing summary memo
PA699,A105,Conducting prior art search and preparing summary memo
PA699,A102,Analyzing PCT search results and recommending filing strategy
PA699,A104,Drafting response to USPTO Office Action for utility patent application
PA699,A105,Responding to restriction requirement and revising claim set
PA699,A106,Coordinating foreign filing instructions with foreign counsel
PA699,A105,Drafting preliminary amendment for continuation application
PA699,A106,Analyzing PCT search results and recommending filing strategy
PA699,A104,Reviewing examiner interview summary and preparing client update
PA699,A103,Drafting preliminary amendment for continuation application
PA699,A106,Conducting prior art search and preparing summary memo
PA699,A105,Reviewing examiner interview summary and preparing client update
PA699,A103,Drafting response to USPTO Office Action for utility patent application
PA699,A102,Coordinating foreign filing instructions with foreign counsel
PA699,A103,Reviewing examiner interview summary and preparing client update
PA699,A103,Drafting response to USPTO Office Action for utility patent application
PA699,A102,Conducting prior art search and preparing summary memo
PA699,A106,Analyzing PCT search results and recommending filing strategy
PA699,A101,Reviewing examiner interview summary and preparing client update
PA699,A107,Analyzing PCT search results and recommending filing strategy
PA699,A101,Coordinating foreign filing instructions with foreign counsel
PA699,A104,Drafting patent claims in preparation for new filing
PA699,A107,Preparing and filing IDS in response to examiner citation
PA699,A104,Conducting prior art search and preparing summary memo
PA699,A107,Coordinating foreign filing instructions with foreign counsel
PA699,A103,Drafting response to USPTO Office Action for utility patent application
PA699,A107,Reviewing examiner interview summary and preparing client update
PA699,A101,Drafting preliminary amendment for continuation application
PA699,A103,Conducting prior art search and preparing summary memo
PA699,A102,Drafting response to USPTO Office Action for utility patent application
PA699,A106,Conducting prior art search and preparing summary memo
PA699,A107,Analyzing PCT search results and recommending filing strategy
PA699,A101,Preparing and filing IDS in response to examiner citation
PA699,A107,Preparing certified copy request for priority documents
PA699,A103,Preparing and filing IDS in response to examiner citation
PA699,A103,Preparing certified copy request for priority documents
PA699,A104,Reviewing examiner interview summary and preparing client update
PA699,A104,Conducting prior art search and preparing summary memo
PA699,A106,Preparing certified copy request for priority documents
PA699,A103,Responding to restriction requirement and revising claim set
PA700,A102,Drafting patent claims in preparation for new filing
PA700,A101,Drafting patent claims in preparation for new filing
PA700,A107,Responding to restriction requirement and revising claim set
PA700,A102,Coordinating foreign filing instructions with foreign counsel
PA700,A103,Preparing and filing IDS in response to examiner citation
PA700,A107,Analyzing PCT search results and recommending filing strategy
PA700,A103,Drafting preliminary amendment for continuation application
PA700,A104,Drafting patent claims in preparation for new filing
PA700,A106,Responding to restriction requirement and revising claim set
PA700,A103,Analyzing PCT search results and recommending filing strategy
PA700,A107,Drafting preliminary amendment for continuation application
PA700,A103,Drafting patent claims in preparation for new filing
PA700,A105,Analyzing PCT search results and recommending filing strategy
PA700,A105,Preparing and filing IDS in response to examiner citation
PA700,A102,Preparing certified copy request for priority documents
PA700,A103,Responding to restriction requirement and revising claim set
PA700,A105,Conducting prior art search and preparing summary memo
PA700,A102,Responding to restriction requirement and revising claim set
PA700,A102,Drafting preliminary amendment for continuation application
PA700,A105,Preparing and filing IDS in response to examiner citation
PA700,A101,Responding to restriction requirement and revising claim set
PA700,A105,Responding to restriction requirement and revising claim set
PA700,A105,Drafting patent claims in preparation for new filing
PA700,A101,Drafting patent claims in preparation for new filing
PA700,A101,Preparing and filing IDS in response to examiner citation
PA700,A101,Drafting preliminary amendment for continuation application
PA700,A103,Responding to restriction requirement and revising claim set
PA700,A104,Analyzing PCT search results and recommending filing strategy
PA700,A105,Analyzing PCT search results and recommending filing strategy
PA700,A105,Conducting prior art search and preparing summary memo
PA700,A103,Drafting response to USPTO Office Action for utility patent application
PA700,A101,Analyzing PCT search results and recommending filing strategy
PA700,A107,Drafting response to USPTO Office Action for utility patent application
PA700,A104,Drafting response to USPTO Office Action for utility patent application
PA700,A103,Drafting preliminary amendment for continuation application
PA700,A107,Preparing and filing IDS in response to examiner citation
PA700,A107,Reviewing examiner interview summary and preparing client update
PA700,A107,Drafting response to USPTO Office Action for utility patent application
PA700,A103,Drafting patent claims in preparation for new filing
PA700,A102,Drafting preliminary amendment for continuation application
PA700,A103,Drafting patent claims in preparation for new filing
PA700,A102,Drafting preliminary amendment for continuation application
PA700,A106,Drafting response to USPTO Office Action for utility patent application
PA700,A104,Preparing and filing IDS in response to examiner citation
PA700,A107,Drafting preliminary amendment for continuation application
PA700,A102,Reviewing examiner interview summary and preparing client update
PA700,A106,Drafting patent claims in preparation for new filing
PA700,A101,Coordinating foreign filing instructions with foreign counsel
PA700,A104,Preparing certified copy request for priority documents
PA700,A107,Drafting response to USPTO Office Action for utility patent application
PA700,A106,Drafting preliminary amendment for continuation application
PA700,A101,Analyzing PCT search results and recommending filing strategy
PA700,A103,Conducting prior art search and preparing summary memo
PA700,A102,Drafting patent claims in preparation for new filing
PA700,A105,Responding to restriction requirement and revising claim set
PA700,A107,Coordinating foreign filing instructions with foreign counsel
PA700,A101,Preparing certified copy request for priority documents
PA700,A106,Drafting preliminary amendment for continuation application
PA700,A106,Coordinating foreign filing instructions with foreign counsel
PA700,A102,Preparing certified copy request for priority documents
PA700,A105,Analyzing PCT search results and recommending filing strategy
PA700,A105,Coordinating foreign filing instructions with foreign counsel
PA700,A103,Drafting response to USPTO Office Action for utility patent application
PA700,A103,Preparing and filing IDS in response to examiner citation
PA700,A107,Drafting preliminary amendment for continuation application
PA700,A102,Conducting prior art search and preparing summary memo
PA700,A106,Reviewing examiner interview summary and preparing client update
PA700,A104,Drafting response to USPTO Office Action for utility patent application
PA700,A105,Analyzing PCT search results and recommending filing strategy
PA700,A101,Reviewing examiner interview summary and preparing client update
PA700,A106,Drafting response to USPTO Office Action for utility patent application
PA700,A102,Responding to restriction requirement and revising claim set
PA700,A101,Preparing and filing IDS in response to examiner citation
PA700,A102,Conducting prior art search and preparing summary memo
PA700,A106,Reviewing examiner interview summary and preparing client update
PA700,A107,Drafting patent claims in preparation for new filing
PA700,A104,Preparing certified copy request for priority documents
PA700,A107,Coordinating foreign filing instructions with foreign counsel
PA700,A107,Responding to restriction requirement and revising claim set
PA700,A105,Responding to restriction requirement and revising claim set
PA700,A107,Conducting prior art search and preparing summary memo
PA700,A103,Responding to restriction requirement and revising claim set
PA700,A107,Analyzing PCT search results and recommending filing strategy
PA700,A104,Analyzing PCT search results and recommending filing strategy
PA700,A107,Reviewing examiner interview summary and preparing client update
PA700,A106,Drafting patent claims in preparation for new filing
PA700,A102,Responding to restriction requirement and revising claim set
PA700,A102,Coordinating foreign filing instructions with foreign counsel
PA700,A101,Reviewing examiner interview summary and preparing client update
PA700,A101,Drafting patent claims in preparation for new filing
PA700,A105,Drafting preliminary amendment for continuation application
PA700,A101,Drafting response to USPTO Office Action for utility patent application
PA700,A107,Coordinating foreign filing instructions with foreign counsel
PA700,A103,Responding to restriction requirement and revising claim set
PA700,A103,Drafting response to USPTO Office Action for utility patent application
PA700,A101,Preparing certified copy request for priority documents
PA700,A101,Preparing certified copy request for priority documents
PA700,A106,Conducting prior art search and preparing summary memo
PA700,A101,Preparing and filing IDS in response to examiner citation
PA700,A106,Analyzing PCT search results and recommending filing strategy
PA700,A107,Preparing certified copy request for priority documents
PA700,A104,Responding to restriction requirement and revising claim set
PA700,A102,Drafting patent claims in preparation for new filing
PA700,A101,Drafting response to USPTO Office Action for utility patent application
PA700,A106,Preparing and filing IDS in response to examiner citation
PA700,A103,Drafting patent claims in preparation for new filing
PA700,A101,Drafting patent claims in preparation for new filing
PA700,A107,Reviewing examiner interview summary and preparing client update
PA700,A102,Coordinating foreign filing instructions with foreign counsel
PA700,A107,Coordinating foreign filing instructions with foreign counsel
PA700,A104,Conducting prior art search and preparing summary memo
PA700,A103,Reviewing examiner interview summary and preparing client update
PA700,A103,Preparing certified copy request for priority documents
PA700,A105,Drafting patent claims in preparation for new filing
PA700,A104,Conducting prior art search and preparing summary memo
PA700,A107,Coordinating foreign filing instructions with foreign counsel
PA700,A106,Conducting prior art search and preparing summary memo
PA700,A101,Coordinating foreign filing instructions with foreign counsel
PA700,A101,Preparing and filing IDS in response to examiner citation
PA700,A101,Preparing and filing IDS in response to examiner citation
PA700,A103,Drafting response to USPTO Office Action for utility patent application
PA700,A105,Preparing certified copy request for priority documents
PA700,A106,Preparing and filing IDS in response to examiner citation
PA700,A105,Responding to restriction requirement and revising claim set
PA700,A105,Drafting preliminary amendment for continuation application
PA700,A107,Responding to restriction requirement and revising claim set
PA700,A107,Reviewing examiner interview summary and preparing client update
PA700,A102,Preparing and filing IDS in response to examiner citation
PA700,A101,Preparing certified copy request for priority documents
PA700,A105,Drafting preliminary amendment for continuation application
PA700,A103,Preparing certified copy request for priority documents
PA700,A101,Responding to restriction requirement and revising claim set
PA700,A102,Preparing and filing IDS in response to examiner citation
PA700,A104,Reviewing examiner interview summary and preparing client update
PA700,A102,Responding to restriction requirement and revising claim set
PA700,A103,Preparing certified copy request for priority documents
PA700,A106,Drafting response to USPTO Office Action for utility patent application
PA700,A101,Conducting prior art search and preparing summary memo
PA700,A107,Analyzing PCT search results and recommending filing strategy
PA700,A106,Drafting response to USPTO Office Action for utility patent application
PA700,A103,Drafting patent claims in preparation for new filing
PA700,A103,Drafting patent claims in preparation for new filing
PA700,A104,Drafting response to USPTO Office Action for utility patent application
PA700,A107,Coordinating foreign filing instructions with foreign counsel
PA700,A101,Drafting preliminary amendment for continuation application
PA700,A101,Conducting prior art search and preparing summary memo
PA700,A102,Drafting patent claims in preparation for new filing
PA700,A102,Coordinating foreign filing instructions with foreign counsel
PA700,A103,Conducting prior art search and preparing summary memo
